dialogue_id,summary,time_taken,memory_usage
48,"The accommodation in London is difficult for overseas students, and it is recommended to stay with a family or in a hotel. Families at the student union building can be a good option.",0.5253241825103759,86.30796875
49,Person1 asks Person2 for directions to the airport. Person2 offers to show Person1 on a map and suggests taking the subway. Person1 is unsure about the subway directions and needs clarification. Person2 offers to show Person1 on a map and suggests taking the airport express train. Person1 is unsure about the train directions and needs clarification.,0.434236364364624,95.625625
50,"#Person1#: Was a leader in college and played basketball, while #Person2#: Was a member of the basketball society and played both basketball and football.",0.434236364364624,95.625625
51,"Person1 is a victim of an assault by Person2, who stabbed him multiple times. Person2 admits to the attack but claims self-defense. Person1 has the right to remain silent and the right to an attorney. Person2 is of American nationality and the attack was due to a physical altercation.Person1's number was given, and they will be contacted.",1.4261490440368652,173.6715234375
52,"Person1 is looking for a management job, and Person2 is interested in a similar position after three years of experience.",0.5253241825103759,86.30796875
53,Lucie Jing from Lincoln Bank calls to inform Mr. Was that his new credit card has arrived. They discuss the terms and conditions and agree on a meeting time.,0.5253241825103759,86.30796875
54,"Person1 thanked Person2 for lending them a difficult book, but Person2 suggested Person1 look up unfamiliar words while reading to make the experience more enjoyable.",0.5253241825103759,86.30796875
55,"Person1 and Person2 discuss payment terms, with Person2 insisting on L/C due to licensing issues.",0.4069989395141601,88.8623828125
56,"Person1 and Person2 open a current account and deposit 3, 000 yuan each. Person1 provides necessary information and signs documents, while Person2 signs documents and brings a bank card.",0.4069989395141601,88.8623828125
57,"Person1 believes the heroine's acting is superior to the hero's, while Person2 disagrees.",0.434236364364624,95.625625
58,"Person1 and Person2 have differing preferences, with Person2 finding the small mountain village more charming and Person1 preferring the liveliness of a big town.",0.434236364364624,95.625625
59,"Person1 and Person2 are stuck in a snowstorm. They are worried about the car and the cold. Person1 wants to show Person2 a cabin, but they are now stuck. Person2 is worried about the car and the cold. They suggest conserving energy by not running the car's battery and engine.In a snowstorm, conserve heat by turning off lights and running the car and heater only about fifteen minutes an hour.",0.8532902908325194,191.8638671875
60,"Person1 congratulates Person2 on receiving an award, while Person2 expresses surprise and thanks for the recognition, acknowledging their exceptional work.",0.4069989395141601,88.8623828125
61,"Jenny and Person2 are enjoying themselves at a party, where Person2 is grateful for the invitation and Person1 is a good host.",0.4069989395141601,88.8623828125
62,"Person1 is excited about studying in America, while Person2 is worried about their host family's taste for Chinese cuisine.",0.434236364364624,95.625625
63,Person1 is considering taking Dr. Miller's class next semester and is worried about grades. Person2 has already taken Dr. Miller's class and thinks he is a great teacher. Both agree that it is important to learn the material and that Dr. Miller made the class interesting.,0.4069989395141601,88.8623828125
64,"Richard Clarke and David Watson review the animated film Lion King, with Clarke finding it to be a fine film despite accusations of plagiarism, while Watson found it lacking originality and predictability.The movie is a retelling of the classic fable, The Lion King, with a focus on the themes of power, corruption, and the importance of love and respect.",0.8768118095397949,194.37123046875
65,"Person1 and Person2 agree to go dancing, find a quiet spot, and enjoy waltz and other elegant dance styles.",0.434236364364624,95.625625
66,"Person1 and Person2 agree to move out of their current apartment and find a house with a garden and garage for Person2. Person1 is interested in a $325/mo rental with availability now, while Person2 prefers the location and is looking for a house.",0.4069989395141601,88.8623828125
67,"Person1 is the maintenance department, Person2 is the hotel guest, and the issue is with the air conditioner in Person2's room. Person1 will send someone to fix it, and Person2 will be leaving soon.",0.434236364364624,95.625625
68,Person1 notices a man has fallen down and is not breathing or having a pulse. Person2 calls 911 and performs CPR until medical help arrives.,0.4069989395141601,88.8623828125
69,"Person1 asks Person2 for train information, Person2 responds with the time and platform. Person1 purchases a ticket and waits on platform 5.",0.4069989395141601,88.8623828125
70,"Person1 is a customer service representative. Person2 bought a vacuum from Person1 four months ago, and it is still under warranty. Person2 needs to provide the mode number of the vacuum and their contact information. Person1 is located at 878 Fennel South, and Person2 can call the office to schedule an appointment.",0.4069989395141601,88.8623828125
71,"Person1 and Person2 discussed the delivery of goods, with Person2 requesting an earlier delivery and Person1 offering a discount for a monthly order.Person2 and Person1 shake hands and agree to formalize their contract.",1.4261490440368652,173.6715234375
72,"Person1 and Person2 discuss availability of a duplex suite at Holiday Inn. Person2 requests the next Friday, but due to overbooking, it is not possible. Person1 offers an alternative hotel and contacts Holiday Inn for availability.",0.4069989395141601,88.8623828125
73,"Person1 and Person2 have difficulty communicating due to interference and technical issues. Person1 suggests trying again later, and Person2 agrees.",0.4069989395141601,88.8623828125
74,"Person1 and Person2 met each other, Person1 is staying with an old friend, and Person2 is busy with work. Person1 asks Person2 to give Mary a message and Person2 agrees.",0.4069989395141601,88.8623828125
75,"Jack, a person looking for a small room in a good location, is negotiating with Person2 for a lower rent of 200 a week, which includes all bills.Person1 agrees to pay 400 cash for a month's rent and a month's deposit. Person2 requires a one-month advance payment and a one-month security deposit. Both parties sign the contract.",1.4261490440368652,173.6715234375
76,Person1 is concerned about their mother's well-being and asks how she is feeling. Person2 is grateful for the help and is taking time off work to care for their mother. They will be back to work in a week. Person1 is worried about their mother's age and is a kind and thoughtful son.,0.434236364364624,95.625625
77,"Person1 and Person2 discuss meeting at a restaurant or going to a movie, and Person2 suggests seeing Citizen Kane at a film festival. Person1 is unsure about the horror film. Person1 and Person2 agree to swim together the next day. Person1 will let Person2 know in the morning.",0.4069989395141601,88.8623828125
78,"Person1 is having trouble sleeping due to the new baby, while Person2's mother has been helping and the baby sleeps better.",0.434236364364624,95.625625
79,"Person1 asks Person2 what they are looking for, and Person2 is looking for a collection of 19th century European paintings. Person1 finds the book on Person2's left and offers it as a gift, which Person2 accepts.",0.4069989395141601,88.8623828125
80,"Third-hand smoke, which includes smoke from clothing and surfaces, can be harmful to babies and may increase the risk of diseases. Parents should take extra precautions to protect their children from inhaling smoke.",0.4337350749969482,87.37830078125
81,"Person1 and Person2 met at a snack bar, where Person2's change machine got stuck. Person1 tried to get a refund, but the snack bar owner said the machine wasn't their responsibility. Person2 suggested rocking the machine back and forth to get the candy bar out, but Person1 was hesitant. Person2 offered to give Person1 his candy bar instead.",0.4337350749969482,87.37830078125
82,"Paul Adams, Branch Manager, meets Katie Thomas, a recent high school graduate, who is looking for temporary office work. He is uncertain whether to hire her due to her inexperience, but she has recently completed courses in keyboarding and word processing.",0.434236364364624,95.625625
83,"Myra was criticized by the teacher in front of the class for cheating on exams and speaking back rudely, which was not justified.",0.4337350749969482,87.37830078125
84,"Person1 offers to order dinner and Person2 agrees. They choose fish salad, steak, and chocolate cake. Person2 also agrees to have mutton chop as the main course and apple pie for dessert. They request coffee afterwards.",0.4337350749969482,87.37830078125
85,"Person1 and Person2 discuss dining options, with Person2 offering a seafood special and Person1 expressing disinterest. Person2 also offers an assortment of cold dishes and a beverage, while Person1 opts for a bottle of champagne.",0.434236364364624,95.625625
86,"Person1 wants to go to the financial street, but the traffic is heavy. Person2 offers to drive slowly and carefully. Person1 accepts, but Person2 is a skilled driver. The fair varies with distance.",0.4337350749969482,87.37830078125
87,"Read pages 12-20, do exercises 1-10 on page 21, and review today's notes for a quiz tomorrow.",0.434236364364624,95.625625
88,"Person1 asks if there are any good deals on produce, while Person2 mentions that mangoes are on sale. Person1 is unsure if they like the taste, while Person2 describes them as sweet but citrusy. Person1 is also unsure if they should try them since they are similar to avocados. Most mangoes come from Mexico.",0.434236364364624,95.625625
89,"Person1 and Person2 had an argument about Person1's father, with Person2 feeling mistreated and Person1 feeling upset about the situation. Person2 took their disagreement too far, resulting in Person1 feeling heavy pressure from the situation.",0.4069989395141601,88.8623828125
90,Person1 thanked Mr. Smith for the dinner and is returning to China. Person2 appreciated Person1's help and is glad to have met them.,0.5253241825103759,86.30796875
91,"Daniel and Person2 discussed the wildlife sanctuary, which is different from a zoo and has special rules for visitors. They also talked about the location and the interesting experience they would have there.",0.4337350749969482,87.37830078125
92,"Nancy and Bob have been trying to get in touch with each other, and they're planning to meet up next weekend to organize a party for Amy's return.",0.4337350749969482,87.37830078125
93,"John Griffin, a Sydney-based businessman, is making a business trip and needs a single room at the Sunshine Hotel. He has stayed there before and will arrive at 10:00 PM. The hotel restaurant will be closed by then, so some snacks will be left in his room.",0.434236364364624,95.625625
94,"Person1 and Person2 catch up after Person2's recent trip to Italy. Person1 asks about Person2's experience, and Person2 shares their impressions of the cities they visited.",0.434236364364624,95.625625
95,Person1 has a stopped watch and needs a new battery. Person2 offers to replace the battery for $5 and guarantees it for a year. Person1 agrees and leaves the watch for repair.,0.4337350749969482,87.37830078125
96,"Person1 and Person2 discuss dining options for their end-of-year dinner. Person2 suggests a Chinese restaurant, but Person1 prefers a more expensive option. They agree on a price range and discuss the possibility of inviting more people.Person1 suggests creating a list of the best places and getting the class to choose one.",0.9003333282470704,196.87859375
97,"Person1 and Person2 met in France, and Person2 studied there for a year. They both returned to their respective countries and have been keeping in touch. They plan to meet again in France in July and will drive to the coast before Person2 returns to France to finish their degree.",0.4337350749969482,87.37830078125
98,"Person1 works for a bookstore and asks Person2 about their reading habits, with Person2 mentioning a preference for adventure and historical novels and buying from both physical stores and online bookstores.",0.4337350749969482,87.37830078125
99,"Person1 and Person2 agree on the location, size, and noise level of the flat. They also decide to start their flat hunting early to avoid disappointment.",0.434236364364624,95.625625
100,Person1 asks Person2 if they can help him buy a bouquet for Person2's wife. Person2 wants a bouquet of roses but Person1 suggests violets instead. Person2 agrees and requests a bouquet of violets.,0.434236364364624,95.625625
101,"Person1 is having cable problems, and Person2 is offering a credit until the service is restored.",0.434236364364624,95.625625
102,"Person1 recommends Pioneer MP-3 player, which is popular among ladies. Person2 wants a white model and eventually settles for a yellow one.",0.4337350749969482,87.37830078125
103,"Todd was not aware of Susan taking over the Silk Company account, and she had been working on it for a month and a half.",0.4337350749969482,87.37830078125
104,"Person1 and Person2 had a relationship, but Person2 broke up due to a lack of understanding. Person1 is now seeking advice on how to approach the situation.",0.434236364364624,95.625625
105,Person1 and Person2 exchanged Christmas gifts and shared their traditions of celebrating the holiday.,0.4337350749969482,87.37830078125
106,"Person1 enjoys fast music and dancing, while Person2 likes disco and is currently sitting out. They agree to get drinks and talk later.",0.459997615814209,83.16349609375
107,Person1 complains about landing in a sand trap and Person2 responds by offering to go first and letting Person1 putt out.,0.434236364364624,95.625625
108,"The new iPhone, which is expected to launch in June, is a multifunctional device with a camera, PAD, mp3 player, and shuffle iPod capabilities. It is relatively small and costs around $100. The two people discussed the device's size, cost, battery life, and whether or not they would buy one.Having an iPod can be frustrating due to its limited battery life.",0.9003333282470704,196.87859375
109,Person1 and Person2 are planning a weekend hike in the Rocky Mountains. Person2 enjoys hiking often and has seen bears and mountain lions on previous hikes. Person1 is looking forward to the hike and wants Person2 to join them.,0.434236364364624,95.625625
110,"Person1 asks if anyone is sitting there, Person2 responds that no, nobody is sitting there. Person1 smokes, but Person2 doesn't like it. Person1 apologizes and asks if it's okay to smoke. Person2 is fine with it, but Person1 should be more considerate.",0.434236364364624,95.625625
111,"Person1 and Person2 argued about parenting styles, with Person2 feeling that Person1's criticism of their son was not helpful.",0.459997615814209,83.16349609375
112,"Person1 is feeling very tired due to a lack of sleep the previous night and is struggling to fall asleep. Person2 suggests Person1 try exercising or taking a hot bath to relax, but Person1 ultimately wants to take a nap.",0.434236364364624,95.625625
113,"Person1 likes Irish coffee, while Person2 prefers instant coffee and enjoys its convenience. Both agree that coffee is popular worldwide, and Person2 thinks Chinese people don't drink coffee that often.Person2 believes that the increase in coffee houses in China is due to the popularity of coffee in the country.",1.4261490440368652,173.6715234375
114,Person1 and Person2 had trouble communicating due to poor phone connection.,0.459997615814209,83.16349609375
115,"Tom and Alice met while living in the same neighborhood and have been friends ever since. They have been in touch for six years, and Alice works as a math teacher while Tom is an accountant. They have a mutual acquaintance, and they say goodbye after meeting.",0.434236364364624,95.625625
116,"Person1 offers a variety of desserts to Person2, who accepts apple pie without ice cream. Person2 also has a drink and a dessert.",0.459997615814209,83.16349609375
117,"Person1 asks if Person2 wants to cash a check, and Person2 wants to buy traveler's checks. Person1 offers to help and asks if Person2 has an account with the bank. Person2 shows identification and wants to buy small bills. Person1 asks what denomination and how many traveler's checks Person2 wants. Person2 agrees to the whole amount in traveler's checks.",0.459997615814209,83.16349609375
118,"Person1 is a tourist, requesting 4 single rooms, 5 double rooms, and 3 suites for 5 nights from tomorrow to January 8th. Person2 is a hotel staff, and they want to book the rooms for 5 days from now till January 8th. They also need to pay a deposit of 500 yuan.Person1 and Person2 both received a 15% discount, and Person2 thanked Person1 for the offer.",0.9003333282470704,196.87859375
119,"John Sandals, a non-smoker, needs a room from April 14 to April 17 at a price of $ 308 per night. He prefers a nonsmoking room and a queen-size bed.Person2 made a reservation for April.",0.9003333282470704,196.87859375
120,"Person1 asks if there are direct flights to Toronto, Person2 responds that they don't have direct flights but suggests a flight with a layover in Berlin and a connecting flight to Toronto. Person1 is interested in the flight and asks how long the layover is and how long the total journey will take. Person2 provides the details and the time for the journey is about 13 hours. Person1 is pleased with the information and thanks Person2.",0.459997615814209,83.16349609375
121,"Person1 lost their tags and receipt, and their suitcase was found by Person2. Person2 found the right suitcase and Person1 showed their key card.",0.459997615814209,83.16349609375
122,"Mr. Phillips is requested to approve a purchasing request for a 486 computer with modem, which is intended for Ms. Wilson's office.",0.3822738170623779,87.12599609375
123,Person1 ordered sole but received the wrong dish. Person2 apologized but offered no solution. Person1 asked for the dish they originally ordered and was eventually served it.,0.3822738170623779,87.12599609375
124,"Person1 has experience in data entry and software usage, while Person2 has knowledge in Java, C, and management information processing. Both are confident in their abilities and have relevant qualifications.",0.459997615814209,83.16349609375
125,"Person1 is a long-standing customer who has recently applied for a credit card, while Person2 is a recent graduate who has opened an account with the bank for the first time. Both are looking to upgrade their accounts.",0.459997615814209,83.16349609375
126,"Person1 and Person2 are taking a taxi to the airport together on Saturday morning. Person1 is staying at the Garden Hotel in Union Street, and Person2 is paying for the taxi. The cost will be 60 dollars, and they will leave at 7 am.",0.459997615814209,83.16349609375
127,Carl and Francisco met while traveling in Peru. They have a big family with seven brothers and six sisters. Pancho is the second oldest and works as a taxi driver in Lima. Francisco's family runs a small store that sells food.,0.3822738170623779,87.12599609375
128,Person1 is offering a job opportunity to Person2 to work on the school website during the summer. Person2 is interested but unsure if they have enough experience.,0.459997615814209,83.16349609375
129,Person1 and Person2 discuss going out to eat but Person2 is not in the mood due to recent restaurant experiences. Person1 suggests cooking at home instead.,0.459997615814209,83.16349609375
130,Person1 waited for 10 minutes before being served and received the wrong order. Person2 apologized and offered a free meal to make up for the inconvenience.,0.3822738170623779,87.12599609375
131,"Person1 is excited to go to Hawaii for their first time, but may have difficulty navigating the unfamiliar terrain. Person2 offers assistance and reassurance.",0.459997615814209,83.16349609375
132,"Person1 and Person2 have had dangerous lives, with Person2 having a particularly frightening experience recently.",0.3822738170623779,87.12599609375
133,"Person1 is concerned about Person2's son, Jack, who is tired from school and homework. Person2 is glad to hear that Jack likes school and is making good progress. They discuss the weather and how Person1 walks to work.",0.3822738170623779,87.12599609375
134,"Person1 and Person2 are in touch, Person2 is feeling unwell, and Person1 suggests a garlic soup remedy.",0.4337350749969482,87.37830078125
135,"Person1 and Person2 caught up with each other after a long winter break, Person1 had a relaxing time reading books, while Person2 enjoyed traveling and spending time with friends.",0.459997615814209,83.16349609375
136,"The two individuals discuss ways to stay connected with each other across the Atlantic Ocean, with the main focus on the cost-effective methods of communication.",0.459997615814209,83.16349609375
137,Person1 and Person2 discuss their lives and the changes that have occurred since they last met.,0.3372734642028808,76.00705078125
138,"The pool is open on Memorial Day, and it's time to enjoy the summer. People are getting tans and avoiding sunburns.",0.3372734642028808,76.00705078125
139,"Person1 and Person2 discuss their current situations and whether to look for used or new cars. Person1 is considering a new car due to their old car's condition, while Person2 is interested in a used car.",0.3822738170623779,87.12599609375
140,"Person1 met a guy at a bar, they talked and eventually exchanged numbers. Person2 is unsure if they'll go out together due to lack of chemistry. They had a boyfriend for 3 years but eventually drifted apart due to differing interests and plans for the future.Person2 ended a six-month relationship due to constant fighting and cheating. Person1 is currently not in a serious relationship but enjoys the single life.",1.4261490440368652,173.6715234375
141,"Person1 is a better typist, but Mary is a more accurate and precise one. Mary is also better at languages, particularly German.",0.3822738170623779,87.12599609375
142,"Person1 and Person2 met at the airport in London after Person2's delayed flight from China. Person1 is on a space-related tour, while Person2 is there for a conference. They share their travel experiences and discuss meeting each other at the airport.",0.3822738170623779,87.12599609375
143,"Person1 was walking to their car when they were attacked by an attacker wearing a stocking over their head. Person2 was working late yesterday evening and was walking to their car when they were attacked, resulting in a broken leg.",0.3372734642028808,76.00705078125
144,"Person1 is walking in the wrong direction and needs to turn around to get to the cross bakery building. Person2 is walking in the correct direction and is 3 blocks away from the bakery. Person1 turns around and walks 2 blocks to Broadway, then left 1 block to the building.",0.3822738170623779,87.12599609375
145,"Person1 wishes they had hired a professional to film the event, while Person2 thinks the video is not bad, but has some issues with the audio quality and volume.",0.3372734642028808,76.00705078125
146,"Person1 is working on a research project about Asian countries, and Person2 is offering help. Person1 is having trouble with the cultural information and needs assistance.",0.3822738170623779,87.12599609375
147,Person1 wants to send a computer and related items to their sister in Shanghai. Person2 agrees and asks if everything is in the box. Person1 confirms and requests a weight charge.,0.3372734642028808,76.00705078125
148,"Person1 and Person2 are feeling unwell. Person2 has a cold and sore throat, while Person1 has a sore throat and headache. Person2 is also feeling very tired and weak. Person1 suggests Person2 see a doctor.",0.3372734642028808,76.00705078125
149,"Dave is considering leaving his current company to join their archrival, and Zina is concerned about potential danger.",0.3372734642028808,76.00705078125
150,Person1 and Person2 discuss renting a Porsche for three days. Person2 is hesitant because the rental location is only in San Francisco. Person1 is confident that the rental is necessary and that the car is a good deal. Person2 eventually agrees and the rental is finalized.,0.3822738170623779,87.12599609375
151,"Person1 and Person2 enjoy the scenic mountain view and bird-watching, respectively. Person1 is interested in bird-watching, while Person2 likes wildlife in general.",0.3372734642028808,76.00705078125
152,"Person1 and Person2 enjoyed a seaside trip, swimming, and Person2 has a nice tan. Person1 was tired from the swim.",0.3372734642028808,76.00705078125
153,"Person1 asked Person2 not to smoke in their office, but Person2 had previously broken the rule and Person1 reminded them of their previous agreement.",0.3372734642028808,76.00705078125
154,"Person1 asks for the bill, Person2 confirms payment methods, and Person1 pays with a Master card.",0.3822738170623779,87.12599609375
